uniqueID,drugName,condition,rating,date,usefulCount
23445,Methadone,Pain,9,4-Sep-11,26
23441,Methadone,Pain,10,6-Oct-11,35
23440,Methadone,Opiate Withdrawal,9,14-Oct-11,50
23439,Methadone,Pain,10,18-Oct-11,32
23433,Methadone,Pain,8,25-Nov-11,57
23432,Methadone,Opiate Withdrawal,10,1-Dec-11,8
23428,Methadone,Pain,10,20-Jan-12,58
23426,Methadone,Opiate Withdrawal,8,8-Feb-12,35
23416,Methadone,Pain,10,2-Oct-09,32
23406,Methadone,Opiate Withdrawal,10,1-Dec-09,22
23403,Methadone,Opiate Withdrawal,4,15-Dec-09,65
23397,Methadone,Chronic Pain,10,8-Mar-13,61
23380,Methadone,Opiate Withdrawal,10,20-Oct-13,26
23379,Methadone,Chronic Pain,10,29-Oct-13,43
23374,Methadone,Opiate Withdrawal,10,25-Oct-10,46
23373,Methadone,Pain,10,13-Dec-10,17
23371,Methadone,Opiate Withdrawal,9,25-Dec-10,18
23368,Methadone,Pain,10,26-Feb-11,37
23359,Methadone,Opiate Withdrawal,10,17-Jun-11,11
23358,Methadone,Pain,10,20-Jun-11,35
23356,Methadone,Opiate Withdrawal,10,30-Jun-11,14
23355,Methadone,Opiate Withdrawal,10,10-Jul-11,8
23352,Methadone,Pain,10,2-Aug-11,16
23350,Apremilast,Plaque Psoriasis,8,4-Jul-15,62
23349,Apremilast,Plaque Psoriasis,8,10-Jul-15,60
23344,Apremilast,Psoriatic Arthritis,2,15-Aug-15,19
23343,Apremilast,Plaque Psoriasis,7,2-Sep-15,48
23340,Apremilast,Psoriatic Arthritis,5,7-Sep-15,28
23335,Apremilast,Plaque Psoriasis,1,4-Nov-15,37
23324,Methadone,Pain,7,2-Mar-12,36
23323,Methadone,Pain,10,12-Mar-12,59
23319,Methadone,Opiate Withdrawal,10,18-Apr-12,59
23314,Methadone,Opiate Withdrawal,10,23-Jul-12,20
23312,Methadone,Opiate Withdrawal,10,21-Sep-12,39
23310,Methadone,Opiate Withdrawal,10,13-Oct-12,58
23309,Methadone,Opiate Withdrawal,10,22-Oct-12,38
23303,Methadone,Opiate Withdrawal,10,29-Jan-13,82
23300,Methadone,Opiate Withdrawal,10,11-Sep-16,21
23297,Methadone,Opiate Withdrawal,10,9-Oct-16,32
23296,Methadone,Opiate Withdrawal,10,11-Oct-16,29
23295,Methadone,Opiate Withdrawal,7,18-Oct-16,21
23288,Methadone,Opiate Withdrawal,9,2-Dec-16,13
23286,Methadone,Pain,9,8-Dec-16,33
23279,Methadone,Opiate Withdrawal,3,13-Feb-17,31
23277,Methadone,Pain,10,3-Mar-17,24
23276,Methadone,Chronic Pain,9,5-Mar-17,23
23272,Methadone,Opiate Withdrawal,10,10-Jan-16,38
23270,Methadone,Opiate Withdrawal,10,17-Jan-16,32
23269,Methadone,Chronic Pain,10,22-Jan-16,53
23255,Methadone,Chronic Pain,4,3-Mar-16,44
23252,Methadone,Chronic Pain,3,31-Mar-16,74
23243,Methadone,Opiate Withdrawal,10,15-Mar-14,39
23237,Methadone,Chronic Pain,10,17-Apr-14,72
23236,Methadone,Opiate Withdrawal,9,18-Apr-14,35
23234,Methadone,Chronic Pain,8,12-May-14,69
23231,Methadone,Opiate Withdrawal,8,20-Jun-14,32
23226,Methadone,Chronic Pain,10,15-Jul-14,111
23216,Methadone,Opiate Withdrawal,10,30-Sep-14,75
23209,Methadone,Opiate Withdrawal,10,19-Dec-14,46
23207,Methadone,Chronic Pain,10,30-Dec-14,74
23204,Methadone,Chronic Pain,8,3-Feb-15,30
23188,Methadone,Chronic Pain,10,3-Jun-15,95
23181,Methadone,Opiate Withdrawal,8,17-Aug-15,27
23173,Methadone,Chronic Pain,10,27-Sep-15,81
23170,Methadone,Chronic Pain,9,6-Oct-15,72
23168,Methadone,Opiate Withdrawal,9,10-Oct-15,28
23164,Methadone,Opiate Withdrawal,5,3-Nov-15,39
23162,Methadone,Opiate Withdrawal,2,13-Nov-15,18
23155,Methadone,Opiate Withdrawal,10,15-Dec-15,36
23153,Methadone,Chronic Pain,4,18-Dec-15,40
23146,Methadone,Chronic Pain,10,8-May-16,71
23141,Methadone,Chronic Pain,10,9-Jun-16,78
23140,Methadone,Opiate Withdrawal,8,24-Jun-16,19
23132,Methadone,Pain,8,30-Jul-16,29
23131,Methadone,Pain,5,31-Jul-16,23
23129,Methadone,Opiate Withdrawal,10,14-Aug-16,25
23118,Apremilast,Psoriatic Arthritis,2,8-May-16,16
23110,Apremilast,Plaque Psoriasis,1,25-May-16,7
23108,Apremilast,Plaque Psoriasis,1,4-Jun-16,13
23105,Apremilast,Plaque Psoriasis,8,13-Jun-16,11
23103,Apremilast,Plaque Psoriasis,1,20-Jun-16,14
23095,Apremilast,Plaque Psoriasis,9,6-Jun-15,1
23092,Apremilast,Psoriatic Arthritis,5,15-Jun-15,29
23090,Apremilast,Psoriatic Arthritis,7,21-Jun-15,35
23088,Apremilast,Plaque Psoriasis,2,1-Jul-15,43
23087,Apremilast,Psoriatic Arthritis,10,1-Jul-15,49
23085,Apremilast,Plaque Psoriasis,9,18-Dec-15,27
23083,Apremilast,Plaque Psoriasis,9,22-Dec-15,20
23081,Apremilast,Plaque Psoriasis,10,27-Dec-15,2
23079,Apremilast,Psoriatic Arthritis,8,1-Jan-16,25
23077,Apremilast,Plaque Psoriasis,1,2-Jan-16,10
23073,Apremilast,Psoriatic Arthritis,6,7-Jan-16,10
23072,Apremilast,Psoriatic Arthritis,9,15-Jan-16,13
23071,Apremilast,Psoriatic Arthritis,3,19-Jan-16,11
23069,Apremilast,Plaque Psoriasis,10,25-Jan-16,2
23066,Apremilast,Plaque Psoriasis,10,12-Feb-16,35
23064,Apremilast,Psoriatic Arthritis,3,21-Feb-16,22
23062,Apremilast,Plaque Psoriasis,3,10-Apr-16,19
23061,Apremilast,Psoriatic Arthritis,9,23-Jun-16,9
23044,Apremilast,Plaque Psoriasis,2,19-Aug-16,24
23040,Apremilast,Psoriatic Arthritis,6,30-Aug-16,12
23038,Apremilast,Psoriatic Arthritis,1,7-Sep-16,19
23036,Methadone,Opiate Withdrawal,4,8-Mar-17,14
23035,Methadone,Pain,8,25-Mar-17,30
23033,Methadone,Opiate Withdrawal,10,31-Mar-17,20
23031,Methadone,Chronic Pain,10,7-Jun-17,34
23030,Methadone,Opiate Withdrawal,10,11-Jun-17,16
23028,Methadone,Chronic Pain,8,16-Jun-17,15
23027,Methadone,Chronic Pain,10,18-Jun-17,22
23026,Methadone,Opiate Withdrawal,10,24-Jun-17,16
23024,Methadone,Chronic Pain,7,30-Jun-17,33
23007,Apremilast,Plaque Psoriasis,9,5-Jan-17,21
23003,Apremilast,Plaque Psoriasis,4,25-Jan-17,9
23002,Apremilast,Plaque Psoriasis,7,8-Feb-17,22
22997,Apremilast,Plaque Psoriasis,7,3-Mar-17,28
22993,Apremilast,Plaque Psoriasis,7,14-Mar-17,11
22992,Apremilast,Plaque Psoriasis,1,16-Mar-17,9
22983,Apremilast,Psoriatic Arthritis,4,28-Sep-16,16
22978,Apremilast,Plaque Psoriasis,1,15-Oct-16,12
22975,Apremilast,Psoriatic Arthritis,8,27-Oct-16,58
22968,Apremilast,Plaque Psoriasis,9,22-Nov-16,26
22961,Apremilast,Psoriatic Arthritis,10,8-Apr-17,15
22959,Apremilast,Plaque Psoriasis,7,13-Apr-17,16
22952,Apremilast,Plaque Psoriasis,1,22-May-17,12
22948,Apremilast,Plaque Psoriasis,2,4-Jun-17,5
22937,Apremilast,Psoriatic Arthritis,1,1-Aug-17,8
22936,Apremilast,Plaque Psoriasis,3,2-Aug-17,6
22930,Apremilast,Psoriatic Arthritis,1,1-Sep-17,6
22912,Apremilast,Plaque Psoriasis,5,10-Dec-17,0
22901,Tranxene,Anxiety,9,13-Jan-12,59
22900,Tranxene,Alcohol Withdrawal,10,12-Jun-13,45
22899,Tranxene,Anxiety,10,23-Jul-13,125
22895,Tranxene,Anxiety,10,30-Nov-15,47
22888,Sebulex,Dandruff,10,25-Sep-17,0
22877,Candesartan,High Blood Pressure,10,29-May-16,15
22875,Candesartan,Migraine Prevention,9,12-Sep-16,12
22873,Candesartan,Migraine Prevention,9,9-Oct-16,10
22872,Candesartan,Migraine Prevention,1,24-Oct-16,14
22858,Luminal,Seizures,9,2-Dec-16,5
22852,Mestinon,Myasthenia Gravis,8,22-Jun-10,32
22848,Mestinon,Reversal of Nondepolarizing Muscle Relaxants,1,2-Feb-13,10
22847,Mestinon,Myasthenia Gravis,1,10-Jun-14,21
22846,Mestinon,Dysautonomia,8,29-Jun-14,9
22845,Mestinon,Myasthenia Gravis,8,16-Jul-14,27
22842,Mestinon,Myasthenia Gravis,7,25-Jan-16,28
22840,Mestinon,Myasthenia Gravis,10,21-Jun-17,3
22835,Staxyn,Erectile Dysfunction,10,17-Apr-12,174
22833,Staxyn,Erectile Dysfunction,9,24-Jul-12,125
22823,Staxyn,Erectile Dysfunction,9,16-May-15,44
22817,Staxyn,Erectile Dysfunction,9,21-Mar-17,22
22811,Lidocaine,Pain,10,31-Aug-09,17
22809,Lidocaine,Pain,10,21-Sep-09,16
22797,Lidocaine,Postherpetic Neuralgia,7,6-Feb-12,32
22783,Lidocaine,Neuropathic Pain,8,21-Sep-15,12
22781,Lidocaine,Pain,1,17-Nov-15,27
22778,Lidocaine,Pain,1,4-Dec-15,28
22773,Lidocaine,Pain,1,19-Jan-16,26
22770,Lidocaine,Pain,1,30-Jan-16,34
22768,Lidocaine,Hemorrhoids,6,18-Feb-16,4
22764,Lidocaine,Pain,10,20-Feb-16,23
22759,Lidocaine,Pain,1,8-Mar-16,46
22757,Lidocaine,Pain,1,18-Mar-16,17
22756,Vitamin D2,Vitamin D Deficiency,10,18-Oct-09,150
22754,Vitamin D2,Vitamin D Deficiency,10,10-Oct-10,135
22751,Lidocaine,Pain,9,9-Apr-16,22
22750,Lidocaine,Pain,1,16-Apr-16,55
22748,Lidocaine,Pain,1,18-Apr-16,14
22746,Lidocaine,Local Anesthesia,10,14-May-16,3
22737,Lidocaine,Neuropathic Pain,1,14-Jul-16,12
22735,Lidocaine,Pain,10,8-Aug-16,18
22729,Lidocaine,Pain,7,7-Sep-16,28
22727,Lidocaine,Pain,1,14-Sep-16,10
22724,Lidocaine,Pain,1,6-Oct-16,23
22723,Lidocaine,Pain,4,12-Oct-16,0
22722,Lidocaine,Pain,8,29-Oct-16,6
22721,Lidocaine,Pain,1,12-Nov-16,2
22720,Lidocaine,Pain,8,12-Nov-16,7
22710,Lidocaine,Pain,2,6-Mar-17,19
22707,Lidocaine,Pain,1,22-Mar-17,5
22706,Lidocaine,Pain,8,27-Mar-17,5
22700,Midodrine,Postural Orthostatic Tachycardia Syndrome,1,20-Dec-09,24
22698,Midodrine,Hypotension,10,17-Aug-10,64
22696,Midodrine,Postural Orthostatic Tachycardia Syndrome,3,1-Oct-10,34
22691,Midodrine,Dysautonomia,10,24-Dec-12,18
22687,Midodrine,Postural Orthostatic Tachycardia Syndrome,8,3-Oct-15,12
22686,Midodrine,Hypotension,1,3-Nov-15,10
22668,Lidocaine,Neuropathic Pain,1,17-Jun-17,8
22663,Lidocaine,Pain,4,7-Aug-17,3
22660,Lidocaine,Neuropathic Pain,1,24-Sep-17,6
22658,Lidocaine,Postherpetic Neuralgia,1,25-Nov-17,0
22651,Pylera,Helicobacter Pylori Infection,9,2-Mar-13,45
22650,Pylera,Helicobacter Pylori Infection,7,25-Mar-13,18
22646,Pylera,Helicobacter Pylori Infection,8,2-Oct-13,32
22634,Pylera,Helicobacter Pylori Infection,8,25-Mar-15,7
22627,Pylera,Helicobacter Pylori Infection,5,6-Apr-10,42
22621,Pylera,Helicobacter Pylori Infection,5,19-May-15,13
22619,Pylera,Helicobacter Pylori Infection,1,31-May-15,10
22617,Pylera,Helicobacter Pylori Infection,7,12-Jun-15,16
22616,Pylera,Helicobacter Pylori Infection,7,20-Jun-15,35
22603,Pylera,Helicobacter Pylori Infection,9,18-Feb-16,24
22597,Pylera,Helicobacter Pylori Infection,1,15-May-16,8
22583,Pylera,Helicobacter Pylori Infection,9,9-Jun-17,10
22578,Pylera,Helicobacter Pylori Infection,2,23-Aug-17,3
22567,Pylera,Helicobacter Pylori Infection,9,25-Jun-16,24
22565,Pylera,Helicobacter Pylori Infection,8,17-Jul-16,19
22564,Pylera,Helicobacter Pylori Infection,5,12-Aug-16,10
22561,Pylera,Helicobacter Pylori Infection,8,30-Oct-16,8
22557,Pylera,Helicobacter Pylori Infection,10,23-Dec-16,5
22548,Pylera,Helicobacter Pylori Infection,4,23-Mar-17,3
22543,Rythmol,Atrial Fibrillation,9,28-Nov-13,36
22539,Biotin,Dietary Supplementation,10,30-Dec-13,51
22537,Biotin,Dietary Supplementation,3,24-Jan-16,10
22535,Biotin,Dietary Supplementation,3,22-Nov-16,13
22533,Biotin,Dietary Supplementation,1,30-Mar-17,4
22531,Biotin,Dietary Supplementation,9,20-Jun-17,6
22528,Zeasorb-AF,Tinea Corporis,10,2-Sep-09,21
22526,Adoxa,Acne,9,12-Oct-09,5
22522,Stromectol,Head Lice,8,3-Mar-11,80
22516,Nuedexta,Pseudobulbar Affect,10,16-Nov-11,69
22515,Nuedexta,Pseudobulbar Affect,10,29-Aug-12,51
22512,Nuedexta,Pseudobulbar Affect,8,14-May-14,38
22508,Nuedexta,Pseudobulbar Affect,8,29-Aug-15,38
22504,Pramoxine,Hemorrhoids,9,21-Apr-09,37
22503,Pramoxine,Hemorrhoids,10,13-Nov-09,60
22502,Pramoxine,Hemorrhoids,10,8-Mar-10,22
22501,Pramoxine,Pain,8,23-Feb-11,0
22499,Pramoxine,Hemorrhoids,10,16-Aug-11,10
22498,Pramoxine,Hemorrhoids,10,22-Sep-11,32
22497,Pramoxine,Hemorrhoids,10,2-Apr-12,18
22494,Pramoxine,Hemorrhoids,8,8-May-12,16
22492,Pramoxine,Pruritus,10,5-Oct-12,4
22483,Pramoxine,Hemorrhoids,10,19-Sep-15,6
22482,Pramoxine,Hemorrhoids,8,25-Sep-15,4
22479,Pramoxine,Hemorrhoids,10,15-May-16,6
22478,Pramoxine,Pruritus,10,2-Jun-16,0
22476,Pramoxine,Hemorrhoids,10,8-Dec-16,6
22471,Pramoxine,Pain,2,20-Oct-17,0
22469,Treximet,Migraine,8,7-Mar-09,11
22467,Treximet,Migraine,10,25-Mar-09,6
22465,Treximet,Migraine,9,7-Jun-09,29
22462,Treximet,Migraine,10,20-Jul-09,5
22460,Treximet,Migraine,9,28-Aug-09,5
22459,Treximet,Migraine,10,2-Sep-09,5
22455,Treximet,Migraine,10,14-Oct-09,6
22454,Treximet,Migraine,10,15-Oct-09,11
22453,Treximet,Migraine,9,26-Oct-09,4
22451,Treximet,Migraine,10,7-Nov-09,7
22448,Treximet,Migraine,9,3-Feb-10,4
22447,Treximet,Migraine,3,20-Feb-10,7
22445,Tilmanocept,Diagnosis and Investigation,10,27-Jun-13,85
22437,Treximet,Migraine,10,24-Nov-08,20
22436,Treximet,Migraine,9,11-Dec-08,12
22430,Treximet,Migraine,9,1-Feb-11,2
22428,Treximet,0</span> users found this comment helpful.,10,24-Feb-11,0
22427,Treximet,Migraine,9,7-Apr-11,2
22426,Treximet,Migraine,10,19-Apr-11,4
22423,Treximet,Migraine,10,10-Jun-11,3
22418,Treximet,Migraine,5,14-Nov-11,6
22403,Treximet,Migraine,10,18-Mar-13,17
22402,Treximet,Migraine,10,29-Oct-13,4
22399,Treximet,Migraine,9,4-Apr-14,9
22398,Treximet,Migraine,8,28-May-14,4
22394,Treximet,Migraine,10,24-Aug-15,7
22390,Treximet,Migraine,9,16-Jul-16,5
22384,DDAVP Rhinal Tube,Diabetes Insipidus,10,8-May-17,1
22383,Capsaicin / menthol / methyl salicylate,Muscle Pain,6,13-May-10,1
22382,Mephobarbital,Epilepsy,10,4-Jan-12,19
22381,Mephobarbital,Epilepsy,10,29-Jan-12,20
22374,Zoster vaccine live,"Herpes Zoster, Prophylaxis",9,6-Jul-14,1
22367,Testim,"Hypogonadism, Male",8,4-Jun-08,65
22365,Testim,"Hypogonadism, Male",8,13-Jan-09,31
22364,Testim,"Hypogonadism, Male",6,24-Jul-09,41
22360,Testim,"Hypogonadism, Male",7,2-Oct-09,51
22354,Testim,"Hypogonadism, Male",5,12-Jun-10,15
22343,Baclofen,Muscle Spasm,10,26-Jul-08,72
22340,Baclofen,Trigeminal Neuralgia,8,2-Nov-08,84
22338,Baclofen,Muscle Spasm,3,18-Dec-08,54
22336,Baclofen,Hiccups,9,28-Dec-08,68
22333,Baclofen,Muscle Spasm,2,11-Mar-09,47
22320,Baclofen,Muscle Spasm,10,17-Aug-09,66
22319,Baclofen,Muscle Spasm,8,19-Aug-09,27
22314,Baclofen,Muscle Spasm,9,13-Oct-09,109
22313,Baclofen,Muscle Spasm,10,25-Oct-09,206
22309,Baclofen,Muscle Spasm,4,27-Dec-09,20
22306,Baclofen,Alcohol Withdrawal,8,26-Feb-10,74
22300,Baclofen,Muscle Spasm,10,1-Jan-11,33
22296,Baclofen,Muscle Spasm,9,7-Aug-11,34
22276,Baclofen,Muscle Spasm,10,2-Mar-13,86
22270,Baclofen,Chronic Spasticity,8,25-May-13,14
22265,Baclofen,Alcohol Withdrawal,10,5-Aug-13,86
22264,Baclofen,Alcohol Withdrawal,7,22-Aug-13,101
22261,Baclofen,Muscle Spasm,10,14-Sep-13,75
22257,Testim,"Hypogonadism, Male",3,29-Aug-11,6
22254,Testim,"Hypogonadism, Male",10,29-Oct-11,21
22251,Testim,"Hypogonadism, Male",5,9-Dec-11,16
22244,Testim,"Hypogonadism, Male",9,10-Jan-12,14
22240,Testim,"Hypogonadism, Male",8,18-May-12,53
22237,Testim,"Hypogonadism, Male",6,14-Nov-12,24
22233,Baclofen,Muscle Spasm,7,17-Nov-13,59
22232,Baclofen,Muscle Spasm,8,23-Dec-13,66
22231,Baclofen,Migraine Prevention,10,30-Dec-13,48
22229,Baclofen,Neuralgia,8,26-Jan-14,23
22227,Baclofen,Muscle Spasm,8,12-Apr-14,88
22225,Baclofen,Migraine Prevention,10,14-Jun-14,46
22214,Baclofen,Alcohol Withdrawal,10,7-Dec-14,90
22213,Baclofen,Alcohol Withdrawal,10,8-Dec-14,95
22211,Baclofen,Chronic Spasticity,9,27-Dec-14,27
22210,Baclofen,Alcohol Withdrawal,10,4-Jan-15,96
22208,Baclofen,Muscle Spasm,1,20-Oct-15,48
22206,Baclofen,Alcohol Withdrawal,10,31-Oct-15,50
22205,Baclofen,Muscle Spasm,9,14-Nov-15,88
22199,Baclofen,Alcohol Withdrawal,10,2-Jan-16,32
22195,Baclofen,Dystonia,7,19-Jan-16,10
22189,Baclofen,Muscle Spasm,8,27-Mar-16,38
22187,Baclofen,Muscle Spasm,3,17-Apr-16,23
22181,Baclofen,Dystonia,10,17-Jan-15,16
22176,Baclofen,Alcohol Withdrawal,10,30-Mar-15,69
22174,Baclofen,Muscle Spasm,1,4-Jun-15,28
22173,Baclofen,Cerebral Spasticity,1,8-Jun-15,7
22168,Baclofen,Muscle Spasm,7,23-Jul-15,45
22159,Baclofen,Muscle Spasm,1,26-Apr-16,46
22157,Baclofen,Alcohol Withdrawal,10,11-May-16,35
22155,Baclofen,Dystonia,9,13-May-16,6
22154,Baclofen,Alcohol Withdrawal,10,16-May-16,32
22145,Baclofen,Muscle Spasm,7,9-Sep-16,30
22143,Baclofen,Alcohol Withdrawal,10,16-Sep-16,35
22138,Baclofen,Alcohol Withdrawal,9,13-Oct-16,28
22134,Baclofen,Alcohol Withdrawal,7,5-Jun-17,4
22124,Baclofen,Muscle Spasm,1,3-Aug-17,7
22117,Baclofen,Alcohol Withdrawal,9,3-Sep-17,13
22113,Baclofen,Muscle Spasm,1,17-Oct-17,1
22111,Baclofen,Cervical Dystonia,2,22-Oct-17,1
22106,Baclofen,Muscle Spasm,9,30-Nov-16,59
22102,Baclofen,Cervical Dystonia,8,27-Dec-16,11
22101,Baclofen,Neuralgia,9,27-Dec-16,5
22095,Baclofen,Muscle Spasm,1,29-Jan-17,20
22093,Baclofen,Muscle Spasm,1,28-Feb-17,8
22091,Baclofen,Alcohol Withdrawal,10,20-Apr-17,18
22089,Baclofen,Muscle Spasm,10,2-May-17,11
22088,Baclofen,Muscle Spasm,2,22-May-17,17
22082,Eliquis,Prevention of Thromboembolism in Atrial Fibrillation,9,18-Feb-15,73
22079,Infliximab,Ankylosing Spondylitis,6,6-Aug-09,21
22076,Infliximab,,10,21-Aug-09,0
22074,Infliximab,Psoriatic Arthritis,10,10-Sep-09,24
22071,Infliximab,Psoriatic Arthritis,9,24-Oct-09,26
22064,Infliximab,Rheumatoid Arthritis,9,25-May-10,41
22056,Infliximab,Ulcerative Colitis,10,27-May-11,56
22045,Infliximab,Rheumatoid Arthritis,10,2-Oct-08,42
22041,Infliximab,Uveitis,10,8-Mar-09,18
22032,Infliximab,Rheumatoid Arthritis,10,29-Jun-09,64
22031,Infliximab,Psoriatic Arthritis,9,16-Jul-09,26
22026,Rytary,Parkinson's Disease,1,31-Aug-16,22
22022,Rytary,Parkinson's Disease,10,3-Jun-17,5
22021,Rytary,Parkinson's Disease,8,31-Oct-17,0
22017,Infliximab,Ulcerative Colitis,8,30-Sep-11,29
22007,Infliximab,Rheumatoid Arthritis,10,29-Jan-13,3
22001,Infliximab,Ulcerative Colitis,10,8-May-13,46
21999,Infliximab,Ankylosing Spondylitis,8,3-Jul-13,10
21993,Infliximab,Ulcerative Colitis,10,12-Dec-13,58
21982,Infliximab,Ulcerative Colitis,9,10-Mar-15,28
21981,Infliximab,Rheumatoid Arthritis,10,24-Mar-15,30
21976,Infliximab,"Crohn's Disease, Maintenance",10,3-Jul-15,45
21971,Infliximab,Rheumatoid Arthritis,10,22-Aug-15,40
21970,Infliximab,Ulcerative Colitis,1,17-Sep-15,3
21968,Infliximab,Ulcerative Colitis,6,6-Dec-16,1
21967,Infliximab,Rheumatoid Arthritis,10,7-Jan-17,11
21965,Infliximab,Crohn's Disease,6,7-Feb-17,2
21960,Infliximab,Rheumatoid Arthritis,2,9-Apr-17,3
21957,Infliximab,Rheumatoid Arthritis,1,30-May-17,4
21950,Infliximab,Psoriatic Arthritis,9,10-Sep-17,0
21943,Eliquis,Prevention of Thromboembolism in Atrial Fibrillation,1,7-Mar-17,25
21932,Eliquis,Prevention of Thromboembolism in Atrial Fibrillation,2,23-May-17,10
21924,Eliquis,Prevention of Thromboembolism in Atrial Fibrillation,3,29-Sep-17,8
21920,Eliquis,Thromboembolic Stroke Prophylaxis,1,5-Dec-17,0
21919,Eliquis,Prevention of Thromboembolism in Atrial Fibrillation,1,5-May-15,77
21914,Eliquis,Prevention of Thromboembolism in Atrial Fibrillation,4,13-Jan-16,51
21911,Eliquis,Pulmonary Embolism,8,4-Mar-16,63
21908,Eliquis,Prevention of Thromboembolism in Atrial Fibrillation,7,6-May-16,20
21907,Eliquis,Prevention of Thromboembolism in Atrial Fibrillation,8,18-May-16,46
21906,Eliquis,Prevention of Thromboembolism in Atrial Fibrillation,9,30-May-16,42
21905,Eliquis,"Deep Vein Thrombosis, Prophylaxis",4,7-Jul-16,36
21899,Eliquis,Prevention of Thromboembolism in Atrial Fibrillation,8,21-Oct-16,56
21896,Eliquis,Prevention of Thromboembolism in Atrial Fibrillation,1,12-Jan-17,46
21894,Guaifenesin / pseudoephedrine,Not Listed / Othe,9,5-Mar-08,1
21890,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,8,16-Jun-08,1
21889,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,9,16-Jul-08,34
21887,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,9,21-Oct-08,11
21868,Infliximab,"Crohn's Disease, Maintenance",7,30-Mar-16,21
21866,Infliximab,Ulcerative Colitis,3,4-May-16,8
21860,Infliximab,Spondyloarthritis,10,7-Jul-16,2
21857,Infliximab,Ulcerative Colitis,10,12-Jul-16,21
21855,Infliximab,"Crohn's Disease, Maintenance",4,20-Aug-16,8
21848,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,10,15-Sep-09,27
21839,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,7,23-Mar-10,14
21835,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,10,13-Oct-10,5
21830,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,8,1-Mar-11,2
21827,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,7,17-May-11,5
21826,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,6,26-May-11,3
21821,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,9,14-Oct-11,12
21816,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,8,4-Jan-12,7
21813,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,10,10-Feb-12,11
21809,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,8,10-Apr-12,10
21808,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,10,14-Apr-12,6
21806,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,1,31-Jul-12,17
21802,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,8,8-Dec-12,11
21801,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,1,19-Sep-15,6
21789,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,1,25-Dec-15,0
21788,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,1,27-Dec-15,5
21787,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,1,1-Jan-16,3
21781,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,1,14-Feb-16,15
21780,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,1,15-Feb-16,16
21779,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,3,16-Feb-16,1
21770,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,8,6-May-13,27
21769,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,10,27-Aug-13,12
21768,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,8,1-Sep-13,24
21751,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,8,19-Jan-17,13
21749,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,1,1-Feb-17,1
21735,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,10,9-Jul-17,2
21732,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,3,1-Aug-17,1
21731,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,3,28-Sep-17,9
21721,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,8,16-Sep-14,39
21713,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,9,22-Jan-15,16
21709,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,1,12-Mar-15,9
21708,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,4,20-Mar-15,20
21685,Guaifenesin / pseudoephedrine,Cough and Nasal Congestion,8,4-Nov-16,5
21675,Pitavastatin,High Cholesterol,10,21-Nov-10,110
21668,Pitavastatin,High Cholesterol,1,17-Dec-11,68
21660,Pitavastatin,High Cholesterol,8,21-Apr-13,127
21657,Pitavastatin,High Cholesterol,1,18-Sep-13,48
21649,Vagifem,Atrophic Vaginitis,5,6-May-12,82
21642,Vagifem,Atrophic Vaginitis,4,28-Nov-14,70
21638,Vagifem,Atrophic Urethritis,1,19-Feb-16,40
21637,Vagifem,Atrophic Vaginitis,8,13-Jun-16,28
21625,Pitavastatin,High Cholesterol,10,8-Jan-15,50
21620,Pitavastatin,High Cholesterol,9,29-Jul-15,47
21617,Pitavastatin,High Cholesterol,5,14-Dec-15,36
21612,Pitavastatin,High Cholesterol,1,14-May-16,31
21610,Pitavastatin,High Cholesterol,6,7-Dec-16,10
